id,recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,likes,dislikes,comment
683.0,Easy Mango Salad,20 mins,0,20 mins,4.0,4 servings,"2  firm green mangoes - peeled, pitted, and cut into matchsticks, ¼  purple onion, thinly sliced, ¼  red bell pepper, thinly sliced, 3 sprigs cilantro, or more to taste, leaves removed and stems discarded, 2 tablespoons lime juice, 2 tablespoons fish sauce, 1 tablespoon brown sugar, 1 tablespoon crushed peanuts","Mix mangoes, onion, red bell pepper, and cilantro leaves together in a bowl.
Whisk lime juice, fish sauce, and brown sugar together in a separate bowl until the sugar is dissolved; pour over the mango mixture and toss to coat. Top salad with peanuts.",4.3,https://www.allrecipes.com/recipe/238047/easy-mango-salad/,/Salad/Fruit Salad Recipes/,"Total Fat 1g 2%, Saturated Fat 0g 1%, Sodium 568mg 25%, Total Carbohydrate 19g 7%, Dietary Fiber 2g 7%, Total Sugars 16g, Protein 2g, Vitamin C 34mg 168%, Calcium 19mg 1%, Iron 0mg 2%, Potassium 200mg 4%","Prep Time: 20 mins, Total Time: 20 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/3JW1mSjr7_JRW7JPx4ZmLooM1WE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1157834-308797dc46e94c69baa0fc17c01da87b.jpg,0.0,0.0,[]
684.0,Mango Sorbet,15 mins,0,15 mins,12.0,6 cups,"4  mangos - peeled, seeded, and cubed, 1 cup simple syrup, 3 tablespoons fresh lime juice","Place cubed mango in a food processor, and puree. Pour in simple syrup and lime juice, and puree until smooth.
Place in an ice cream maker. Freeze thoroughly.",4.7,https://www.allrecipes.com/recipe/86396/mango-sorbet/,/Desserts/Frozen Dessert Recipes/Sorbet Recipes/,"Total Fat 0g 0%, Sodium 2mg 0%, Total Carbohydrate 25g 9%, Dietary Fiber 1g 5%, Total Sugars 10g, Protein 0g, Vitamin C 20mg 102%, Calcium 8mg 1%, Iron 0mg 1%, Potassium 112mg 2%","Prep Time: 15 mins, Total Time: 15 mins, Servings: 12, Yield: 6 cups",https://www.allrecipes.com/thmb/wq15vM26alT2OXYcIFIAxZOv1Cs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8377605-mango-sorbet-MichelleO-4x3-1-40fe0990518f4ae9aac1745de0f6b661.jpg,0.0,0.0,[]
685.0,Delightfully Exotic Mango Cake,15 mins,35 mins,50 mins,10.0,1 9x13-inch pan,"1 ½ cups canned sweetened mango pulp, 1 cup white sugar, ½ cup margarine, 2 medium eggs, 2 cups all-purpose flour, 1 teaspoon baking powder, 1 teaspoon baking soda, 2 tablespoons whole almonds, or as desired (Optional)","Preheat oven to 375 degrees F (190 degrees C). Grease a 9x13-inch baking dish.
Beat mango pulp, sugar, margarine, and eggs together in a bowl using an electric mixer on medium speed until light and well mixed, 3 to 5 minutes.
Sift flour, baking powder, and baking soda together in a bowl. Stir mango mixture into flour mixture just until batter is combined. Pour batter into the prepared baking dish.
Bake in the preheated oven for 15 minutes. Gently press almonds into batter. Continue baking until a toothpick inserted in the middle comes out clean, about 20 minutes.",4.2,https://www.allrecipes.com/recipe/242162/delightfully-exotic-mango-cake/,/Desserts/Cakes/Sheet Cake Recipes/,"Total Fat 11g 14%, Saturated Fat 2g 10%, Cholesterol 37mg 12%, Sodium 296mg 13%, Total Carbohydrate 48g 18%, Dietary Fiber 2g 8%, Total Sugars 20g, Protein 4g, Calcium 43mg 3%, Iron 1mg 8%, Potassium 54mg 1%","Prep Time: 15 mins, Cook Time: 35 mins, Total Time: 50 mins, Servings: 10, Yield: 1 9x13-inch pan",https://www.allrecipes.com/thmb/aj4B5YmWBOkPVyjWKuOP6vbdzCE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3830604-ecd340d052a8436191c1f37a27abc049.jpg,0.0,0.0,[]
686.0,Blackened Tuna Steaks with Mango Salsa,45 mins,10 mins,3 hrs 55 mins,4.0,4 steaks,"2 tablespoons olive oil, 2 tablespoons lime juice, 2 cloves garlic, minced, 4  tuna steaks, 1  fresh mango - peeled, pitted, and chopped, ¼ cup finely chopped red bell pepper, ½  Spanish onion, finely chopped, 1  green onion, chopped, 2 tablespoons chopped fresh cilantro, 1  jalapeno pepper, seeded and minced, 2 tablespoons lime juice, 1 ½ teaspoons olive oil, 2 tablespoons paprika, 1 tablespoon cayenne pepper, 1 tablespoon onion powder, 2 teaspoons salt, 1 teaspoon ground black pepper, 1 teaspoon dried thyme, 1 teaspoon dried basil, 1 teaspoon dried oregano, 1 tablespoon garlic powder, 4 tablespoons olive oil","Whisk together the olive oil, lime juice, and garlic in a bowl. Rub the tuna steaks with the mixture. Place the steaks in a sealable container and chill in refrigerator 3 hours.
Combine the mango, bell pepper, Spanish onion, green onion, cilantro, and jalapeno pepper in a bowl; stir. Add the lime juice and 1 1/2 teaspoons olive oil and toss to combine. Chill in refrigerator 1 hour.
Stir together the paprika, cayenne pepper, onion powder, salt, pepper, thyme, basil, oregano, and garlic powder in a bowl. Remove the tuna steaks from the refrigerator and gently rinse with water and then dip each side of each steak in the spice mixture to coat.
Heat 2 tablespoons olive oil in a large skillet over medium heat. Gently lay the tuna steaks into the hot oil. Cook the tuna on one side for 3 minutes; remove to a plate. Pour the remaining 2 tablespoons olive oil into the skillet and let it get hot. Lay the tuna with the uncooked side down into the skillet and cook another 3 minutes; remove from heat immediately.
Spoon about 1/2 cup of the mango salsa onto each of 4 plates. Lay the tuna steaks atop the salsa and serve immediately.











Charlotte's Mom
",4.8,https://www.allrecipes.com/recipe/103535/blackened-tuna-steaks-with-mango-salsa/,/Seafood/Fish/Tuna/,"Total Fat 25g 32%, Saturated Fat 4g 18%, Cholesterol 77mg 26%, Sodium 1233mg 54%, Total Carbohydrate 18g 7%, Dietary Fiber 4g 15%, Total Sugars 9g, Protein 42g, Vitamin C 38mg 190%, Calcium 85mg 7%, Iron 4mg 20%, Potassium 1096mg 23%","Prep Time: 45 mins, Cook Time: 10 mins, Additional Time: 3 hrs, Total Time: 3 hrs 55 mins, Servings: 4, Yield: 4 steaks",https://www.allrecipes.com/thmb/9O0oJi_DD5HRi9WC3sUKFza32kw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/572557-blackened-tuna-steaks-with-mango-salsa-Charlottes-Mom-1x1-1-d8b2b5e546c94357aec49a7172563747.jpg,0.0,0.0,[]
687.0,Peanut Butter Mango Smoothie,5 mins,0,5 mins,2.0,2 smoothies,"1 cup vanilla yogurt, 1  banana, broken into chunks, ½ cup frozen mango chunks, 2 tablespoons peanut butter, or to taste","Blend yogurt, banana, mango, and peanut butter together in a blender until smooth.",4.4,https://www.allrecipes.com/recipe/238642/peanut-butter-mango-smoothie/,/Drinks Recipes/Smoothie Recipes/Mango/,"Total Fat 10g 13%, Saturated Fat 3g 14%, Cholesterol 6mg 2%, Sodium 157mg 7%, Total Carbohydrate 41g 15%, Dietary Fiber 3g 12%, Total Sugars 32g, Protein 11g, Vitamin C 18mg 88%, Calcium 224mg 17%, Iron 1mg 3%, Potassium 649mg 14%","Prep Time: 5 mins, Total Time: 5 mins, Servings: 2, Yield: 2 smoothies",https://www.allrecipes.com/thmb/1lYMFZXgJySgs6CXn_C-osY62lo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1351359-8888229b6133489ba0eeaf6e6cbe8ec8.jpg,0.0,0.0,[]
688.0,Mango Watermelon Smoothie,10 mins,0,10 mins,4.0,4 servings,"5 cups cubed seeded watermelon, 1  mango - peeled, seeded, and diced, ½ cup water, 1 tablespoon white sugar, 4 cubes  ice cubes","Blend watermelon, mango, water, and sugar together in a blender until smooth.
Place ice into glasses and pour smoothie over ice.",3.3,https://www.allrecipes.com/recipe/238068/mango-watermelon-smoothie/,/Drinks Recipes/Smoothie Recipes/Mango/,"Total Fat 0g 1%, Saturated Fat 0g 1%, Sodium 5mg 0%, Total Carbohydrate 26g 10%, Dietary Fiber 2g 6%, Total Sugars 23g, Protein 1g, Vitamin C 30mg 149%, Calcium 20mg 2%, Iron 1mg 3%, Potassium 294mg 6%","Prep Time: 10 mins, Total Time: 10 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/9HcPNNpsQO53e4tGSkCxqqTf7rs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1160657-10910a1e06a34f2781f68fdfaa17fd32.jpg,0.0,0.0,[]
689.0,Fresh Mango Muffins,20 mins,25 mins,45 mins,12.0,1 dozen muffins,"1 ½ cups all-purpose flour, ¼ cup white sugar, 2 teaspoons baking powder, 1 pinch salt, 3  eggs, ¼ cup heavy whipping cream, ¼ cup unsalted butter, melted, 3 cups mango - peeled, seeded, and cubed","Preheat oven to 350 degrees F (175 degrees C). Grease 12 muffin cups or line with paper muffin liners.
Combine flour, sugar, baking powder, and salt in a bowl. Beat eggs, cream, and butter until smooth in another large bowl. Stir flour mixture into egg mixture until batter is moistened. Fold mango into batter until just combined. Evenly divide batter into prepared muffin cups.
Bake in the preheated oven until a toothpick inserted into the center of a muffin comes out clean, about 25 minutes.",3.9,https://www.allrecipes.com/recipe/232577/fresh-mango-muffins/,/Bread/Quick Bread Recipes/Muffin Recipes/,"Total Fat 7g 9%, Saturated Fat 4g 20%, Cholesterol 64mg 21%, Sodium 102mg 4%, Total Carbohydrate 24g 9%, Dietary Fiber 1g 4%, Total Sugars 10g, Protein 4g, Vitamin C 12mg 58%, Calcium 63mg 5%, Iron 1mg 6%, Potassium 103mg 2%","Prep Time: 20 mins, Cook Time: 25 mins, Total Time: 45 mins, Servings: 12, Yield: 1 dozen muffins",https://www.allrecipes.com/thmb/Tf9xIxj3n6-7x6Bwa2JeaTH7i-0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1010005-fresh-mango-muffins-indomacarons-4x3-2-832159b59fb04729b271a0cdd32cd37a.jpg,0.0,0.0,[]
690.0,Mango Cilantro Slaw,15 mins,0,1 hrs 15 mins,4.0,4 servings,"3 tablespoons white wine vinegar, 2 tablespoons canola oil, 2 tablespoons honey, 2 tablespoons mayonnaise, ½ teaspoon celery seed (Optional), ½ teaspoon poppy seeds (Optional), ½ teaspoon salt, ¼ teaspoon ground black pepper, 1 (10 ounce) package finely shredded cabbage, 1  firm, ripe mango - peeled, seeded, and cut into 1/2-inch pieces, ⅓ cup chopped cilantro, 3  green onions, chopped","Whisk vinegar, oil, honey, mayonnaise, celery seed, poppy seeds, salt, and black pepper together in a bowl until smooth and creamy. Add cabbage, mango, cilantro, and green onions; toss until well-combined. Cover the bowl with plastic wrap and refrigerate until flavors blend, about 1 hour.",4.8,https://www.allrecipes.com/recipe/238205/mango-cilantro-slaw/,/Salad/Coleslaw Recipes/With Mayo/,"Total Fat 13g 17%, Saturated Fat 1g 7%, Cholesterol 3mg 1%, Sodium 338mg 15%, Total Carbohydrate 17g 6%, Dietary Fiber 1g 5%, Total Sugars 15g, Protein 1g, Vitamin C 17mg 83%, Calcium 30mg 2%, Iron 1mg 4%, Potassium 136mg 3%","Prep Time: 15 mins, Additional Time: 1 hrs, Total Time: 1 hrs 15 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/R7X9Rn2s6O8ukVRgNAjSGoj3G9c=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1216117-101849fa88bc4dc3b86cc981080e0f64.jpg,0.0,0.0,[]
691.0,Mango Oatmeal Breakfast Smoothie,10 mins,0,10 mins,1.0,1 smoothie,"½ cup orange juice, ½ cup frozen mango chunks, ½  banana, cut into chunks, ⅓ cup plain yogurt, ¼ cup oats","Blend orange juice, mango, banana, yogurt, and oats together in a blender until smooth.",4.6,https://www.allrecipes.com/recipe/241023/mango-oatmeal-breakfast-smoothie/,/Breakfast and Brunch/Drinks/,"Total Fat 3g 4%, Saturated Fat 1g 6%, Cholesterol 5mg 2%, Sodium 62mg 3%, Total Carbohydrate 60g 22%, Dietary Fiber 5g 19%, Total Sugars 36g, Protein 9g, Vitamin C 91mg 453%, Calcium 185mg 14%, Iron 1mg 8%, Potassium 852mg 18%","Prep Time: 10 mins, Total Time: 10 mins, Servings: 1, Yield: 1 smoothie",https://www.allrecipes.com/thmb/e44FJH-cO01seBS6Mqrc60dLxI8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2253824-f4428a7d341d468892c8af986f8dfaf7.jpg,0.0,0.0,[]
692.0,"Mango, Peach and Pineapple Salsa",20 mins,0,1 hrs 20 mins,16.0,8 cups,"2  mangos, peeled, seeded and chopped, 2 small peaches, halved, pitted, and cut into 1/2-inch dice, 1 cup diced fresh pineapple, 4  tomatoes, chopped, 1  white onion, diced, 1  red bell pepper, diced, 1  yellow bell pepper, diced, 1 cup chopped fresh cilantro, or to taste, 1 clove garlic, minced, 1 small jalapeno pepper, minced, 2 tablespoons lime juice, 1 teaspoon salt, 2 tablespoons white sugar, or to taste, ¾ cup water","Place the mango, peach, pineapple, tomato, onion, red pepper, yellow pepper, and cilantro in a mixing bowl. Stir in the garlic, jalapeno, lime juice, salt, sugar, and water. Cover and refrigerate at least 1 hour before serving.",4.6,https://www.allrecipes.com/recipe/166482/mango-peach-and-pineapple-salsa/,/Appetizers and Snacks/Dips and Spreads Recipes/Salsa Recipes/Peach Salsa Recipes/,"Total Fat 0g 0%, Sodium 150mg 7%, Total Carbohydrate 10g 4%, Dietary Fiber 1g 5%, Total Sugars 7g, Protein 1g, Vitamin C 48mg 242%, Calcium 14mg 1%, Iron 0mg 2%, Potassium 199mg 4%","Prep Time: 20 mins, Additional Time: 1 hrs, Total Time: 1 hrs 20 mins, Servings: 16, Yield: 8 cups",https://www.allrecipes.com/thmb/WI4AYyHsy5Kz-dtE17vXz2h9QWI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/225040-97196159984d4e77b1fdb9e3fec702ca.jpg,0.0,0.0,[]
693.0,Real Indian Mango Chutney,30 mins,1 hrs 10 mins,3 hrs 10 mins,24.0,24 servings,"2 ¼ cups diced fresh mango, ¼ cup salt, 2 ½ cups water, 2 ⅓ cups white sugar, 2 cups vinegar, ½ cup raisins, ½ cup chopped pitted dates, 2  cinnamon sticks, 2 teaspoons minced fresh ginger root, 2 teaspoons crushed garlic, 2 teaspoons ground dried chile pepper, 10  half-pint canning jars with lids and rings","Put mango into a large bowl. Sprinkle salt over the mango. Pour water over the mango. Let mango soak for 1 hour to overnight.
Drain and discard liquid from the mango.
Stir sugar and vinegar together in a saucepan over medium heat; bring to a boil. Add drained mango to the liquid; stir to coat. Stir raisins, dates, cinnamon sticks, ginger, garlic, and ground dried chile pepper into the mango mixture; bring again to a boil, stirring occasionally. Reduce heat to low and simmer mixture until thickened, about 1 hour. Remove from heat to cool completely.
Sterilize jars and lids in boiling water for at least 5 minutes. Pack chutney into hot, sterilized jars, filling to within 1/4 inch of the top. Run a knife or thin spatula around the insides of the jars after they have been filled to remove any air bubbles. Wipe the rims of the jars with a moist paper towel to remove any food residue. Top with lids and screw on rings.
Place a rack in the bottom of a large stockpot and fill halfway with water. Bring to a boil and lower jars into the boiling water using a holder. Leave a 2-inch space between the jars. Pour in more boiling water if necessary to bring the water level to at least 1 inch above the tops of the jars. Bring the water to a rolling boil, cover the pot, and process for 15 minutes.
Remove the jars from the stockpot and place onto a cloth-covered or wood surface, several inches apart, until cool. Once cool, press the top of each lid with a finger, ensuring that the seal is tight (lid does not move up or down at all). Store in a cool, dark area.",4.9,https://www.allrecipes.com/recipe/237069/real-indian-mango-chutney/,/Side Dish/Sauces and Condiments/Chutney Recipes/,"Total Fat 0g 0%, Sodium 2mg 0%, Total Carbohydrate 27g 10%, Dietary Fiber 1g 3%, Total Sugars 26g, Protein 0g, Vitamin C 5mg 23%, Calcium 8mg 1%, Iron 0mg 1%, Potassium 71mg 2%","Prep Time: 30 mins, Cook Time: 1 hrs 10 mins, Additional Time: 1 hrs 30 mins, Total Time: 3 hrs 10 mins, Servings: 24, Yield: 24 servings",https://www.allrecipes.com/thmb/oG3PLpb4VJxcXv6G8FlAoE5Knuk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9178258-real-indian-mango-chutney-krazicat-4x3-1-cce5164aabdd423dbb5fe38770dfb6df.jpg,0.0,0.0,[]
694.0,Mango Chutney,10 mins,1 hrs 30 mins,1 hrs 40 mins,240.0,4 quarts,"3 cups distilled white vinegar, 6 cups white sugar, 6 cups brown sugar, 1 teaspoon ground cinnamon, 2 teaspoons ground ginger, 4 teaspoons ground allspice, 1 teaspoon ground cloves, 2 teaspoons ground nutmeg, 5  small red hot chile peppers, seeded and chopped, 1 teaspoon kosher salt, 2 large onions, chopped, 3 cloves garlic, chopped, 1 cup golden raisins, 1 cup raisins, ½ cup fresh ginger root, chopped, 16 cups sliced, semi-ripe mangos, ½ cup sliced almonds","In a large saucepan combine vinegar, white sugar, brown sugar, cinnamon, ground ginger, allspice, cloves, nutmeg, chile peppers and salt. Bring to a boil; boil for 1/2 hour.
Stir in onions, garlic, golden raisins, raisins and ginger and boil for another 1/2 hour.
Stir in mangos (and almonds if using), reduce heat to low and simmer for 1/2 hour. Pour mixture into sterilized jars, to 1/2 inch below lid level, and seal.",4.3,https://www.allrecipes.com/recipe/19842/mango-chutney/,/Side Dish/Sauces and Condiments/Chutney Recipes/,"Total Fat 0g 0%, Sodium 13mg 1%, Total Carbohydrate 12g 4%, Dietary Fiber 0g 1%, Total Sugars 10g, Protein 0g, Vitamin C 5mg 23%, Calcium 6mg 0%, Iron 0mg 1%, Potassium 35mg 1%","Prep Time: 10 mins, Cook Time: 1 hrs 30 mins, Total Time: 1 hrs 40 mins, Servings: 240, Yield: 4 quarts",https://www.allrecipes.com/thmb/FU79bsI8WQWBTA1GqkjCwF0HaQs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/12507-7582a017ecaa425fa6ca82baf78de521.jpg,0.0,0.0,[]
695.0,Smoked Salmon Poke Bowl,15 mins,0,45 mins,4.0,4 servings,"¼ cup soy sauce, 3  green onions, thinly sliced, 1 tablespoon black sesame oil, 1 tablespoon rice vinegar, 1 teaspoon grated ginger, ½ teaspoon garlic, minced, 12 ounces smoked salmon, chopped, 2 cups cooked brown rice, ¼ cup diced mango, ¼ cup diced cucumber, ¼ cup diced avocado, ¼ cup sliced fresh strawberries, 1 teaspoon black sesame seeds, or to taste","Combine soy sauce, green onions, sesame oil, rice vinegar, ginger, and garlic in a bowl. Mix until thoroughly combined. Add salmon and marinate in the refrigerator for 30 minutes to 1 hour.
Divide brown rice among 4 serving bowls. Top with salmon, mango, cucumber, avocado, and strawberries. Sprinkle black sesame seeds on top.",5.0,https://www.allrecipes.com/recipe/268086/smoked-salmon-poke-bowl/,/Salad/Seafood Salad Recipes/Salmon Salad Recipes/,"Total Fat 10g 13%, Saturated Fat 2g 9%, Cholesterol 20mg 7%, Sodium 1576mg 69%, Total Carbohydrate 29g 10%, Dietary Fiber 3g 12%, Total Sugars 3g, Protein 20g, Vitamin C 12mg 62%, Calcium 44mg 3%, Iron 2mg 10%, Potassium 355mg 8%","Prep Time: 15 mins, Additional Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/BZBEDb0DOp_ndtGUngCGMfw7PKo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5761440-61f53bc30c6b4a3184e064734f636a62.jpg,0.0,0.0,[]
696.0,Summertime Mango Drink,5 mins,0,5 mins,4.0,4 servings,"2  mangoes, cut into cubes, 1 cup ice cubes, 1 teaspoon vanilla extract, 1 tablespoon white sugar, 1 ⅔ cups milk","Combine mangoes, ice cubes, vanilla extract, and sugar in a blender; pour in milk. Blend until liquefied.",4.3,https://www.allrecipes.com/recipe/259088/summertime-mango-drink/,/Breakfast and Brunch/Drinks/,"Total Fat 2g 3%, Saturated Fat 1g 7%, Cholesterol 8mg 3%, Sodium 43mg 2%, Total Carbohydrate 21g 8%, Dietary Fiber 1g 5%, Total Sugars 19g, Protein 4g, Vitamin C 21mg 105%, Calcium 127mg 10%, Iron 0mg 1%, Potassium 271mg 6%","Prep Time: 5 mins, Total Time: 5 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/vgyt7I2dEYK9V5SEN2K_hABh7uM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4539415-106f0fbc6e2640c4b3a52a975710091f.jpg,0.0,0.0,[]
697.0,Mango Salsa Salmon,15 mins,15 mins,30 mins,4.0,4 servings,"4 (6 ounce) salmon steaks, 3 tablespoons olive oil, 1 large red onion, diced, 2 cloves garlic, peeled and minced, 2  tomatoes, diced, 1 sprig fresh cilantro, chopped, 2  mangos - peeled, seeded, and diced","Preheat the oven broiler. Line a broiler pan with foil.
Broil salmon steaks on the prepared pan 12 minutes, or until easily flaked with a fork.
Heat olive oil in a medium saucepan over medium heat, and saute onion until tender. Stir in garlic, tomatoes, and cilantro. Cook until heated through, 1 to 2 minutes, and remove from heat. Mix in the mangos. Serve over the salmon steaks.",4.4,https://www.allrecipes.com/recipe/47658/mango-salsa-salmon/,/Main Dishes/Seafood Main Dishes/Salmon/Salmon Steak Recipes/,"Total Fat 29g 37%, Saturated Fat 5g 26%, Cholesterol 99mg 33%, Sodium 107mg 5%, Total Carbohydrate 24g 9%, Dietary Fiber 3g 12%, Total Sugars 19g, Protein 35g, Vitamin C 46mg 232%, Calcium 49mg 4%, Iron 1mg 6%, Potassium 980mg 21%","Prep Time: 15 mins, Cook Time: 15 mins, Total Time: 30 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/l6Wx8ikg3bGLR0QDPjmft4nGbSg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7248692-0e582b536fd64f73befab173be7a8454.jpg,0.0,0.0,[]
